Time,Position
2.840000000000000302e-01,-2.713282312552916728e-03,9.289555560364785858e-02
2.850000000000000311e-01,-5.588801851932629489e-04,9.181256000004972551e-02
2.860000000000000320e-01,-1.120781557132774324e-03,9.326938582847157932e-02
2.870000000000000329e-01,-2.192466695006706819e-03,9.280583598222781616e-02
2.880000000000000338e-01,2.165498332356973615e-04,9.123120133031797918e-02
2.889999999999999791e-01,-7.632097120819211419e-04,9.131147100939190908e-02
2.899999999999999800e-01,-4.364851956650568220e-04,9.172898861996378606e-02
2.909999999999999809e-01,-6.207386550231411065e-04,9.202844850494192042e-02
2.919999999999999818e-01,-6.621163868878190105e-04,9.435242590270914720e-02
2.929999999999999827e-01,-2.777859042158744955e-04,9.222438884937833592e-02
2.939999999999999836e-01,-3.870150911341740940e-04,9.184442871282921805e-02
2.949999999999999845e-01,1.575623914039807122e-04,9.457682227220799709e-02
2.959999999999999853e-01,1.569997618160348055e-03,9.260511237633066439e-02
2.969999999999999862e-01,-1.016474005511392624e-03,9.425814829915155069e-02
2.979999999999999871e-01,-9.428439578822549183e-04,9.385372244360920546e-02
2.989999999999999880e-01,1.269683403892094865e-03,9.158249496045449412e-02
2.999999999999999889e-01,-8.613621321568057463e-04,9.245120279751871395e-02
3.009999999999999898e-01,4.077048485696535074e-04,9.407262075882706631e-02
3.019999999999999907e-01,2.139593514997724334e-04,9.483596043130283759e-02
3.029999999999999916e-01,1.077083535231662106e-03,9.386135916860599560e-02
3.039999999999999925e-01,-6.309071985583093300e-04,9.459070476695043139e-02
3.049999999999999933e-01,5.703914674174470406e-04,9.532409565564506360e-02
3.059999999999999942e-01,1.051818674798832851e-03,9.213669921207093272e-02
3.069999999999999951e-01,3.281268775238804737e-04,9.015236904190347678e-02
3.079999999999999960e-01,5.067538683016446473e-04,9.281255642163255271e-02
3.089999999999999969e-01,8.902094666185492340e-04,9.478824972559950213e-02
3.099999999999999978e-01,1.073546354496971583e-03,9.418774602891981373e-02
3.109999999999999987e-01,4.581632371540745197e-04,9.301917174496968088e-02
3.119999999999999996e-01,1.502728884721756409e-03,9.503170712967393130e-02
3.130000000000000004e-01,1.003228248777163472e-03,9.377469747933099564e-02
3.140000000000000013e-01,8.678109522051501244e-04,9.359928641147068074e-02
3.150000000000000022e-01,5.583344182627038342e-04,9.253959497490391040e-02
3.160000000000000031e-01,1.375073748651889274e-03,9.145848497466159410e-02
3.170000000000000040e-01,1.436662525924849686e-03,9.364323579239985929e-02
3.180000000000000049e-01,2.541481182577027230e-04,9.241147726483507630e-02
3.190000000000000058e-01,-3.789458812259970111e-04,9.229019173261923670e-02
3.200000000000000067e-01,7.370560272735237565e-04,9.282359793152711314e-02
3.210000000000000075e-01,2.266073197641588818e-03,9.292559587613244410e-02
3.220000000000000084e-01,2.864500933354075744e-03,9.339415023162955798e-02
3.230000000000000093e-01,2.075371999295029437e-03,9.350337346121559423e-02
3.240000000000000102e-01,-4.345915993719112747e-04,9.174399131494620496e-02
3.250000000000000111e-01,1.531682754517380463e-04,9.034586601328915834e-02
3.260000000000000120e-01,1.376073733393109923e-03,9.153270324570568495e-02
3.270000000000000129e-01,1.821581395381520778e-03,9.381917652292512400e-02
3.280000000000000138e-01,2.976352494482474315e-03,9.218189863614265067e-02
3.290000000000000147e-01,3.744436881069047440e-03,9.069767942087983426e-02
3.300000000000000155e-01,2.530951867281919926e-03,9.232778677170531967e-02
3.310000000000000164e-01,4.167748150800815177e-04,9.128027044140474278e-02
3.320000000000000173e-01,3.552829862494431205e-04,9.132966614156187712e-02
3.330000000000000182e-01,1.901075015982949239e-03,9.119981005167621113e-02
3.340000000000000191e-01,2.719400043908410183e-03,9.109370879750322558e-02
3.350000000000000200e-01,1.989221473023849909e-03,9.155418038412951875e-02
3.360000000000000209e-01,2.813610786219451765e-03,8.991881336526723334e-02
3.370000000000000218e-01,-4.817662494256127678e-04,8.908379846899840138e-02
3.380000000000000226e-01,2.297353629834921439e-03,9.103861622241229967e-02
3.390000000000000235e-01,2.206205012658400081e-03,8.893411201070687555e-02
3.400000000000000244e-01,4.382933253955915640e-03,8.901998403058762610e-02
3.410000000000000253e-01,2.179586300372189644e-03,8.875959535495901720e-02
