Time,Position
2.830000000000000293e-01,8.597600683988358694e-02,-2.595391371147782733e-01
2.840000000000000302e-01,7.170681483972024539e-02,-2.762343382492764565e-01
2.850000000000000311e-01,8.134969147426406033e-02,-2.475721445550009281e-01
2.860000000000000320e-01,7.543467247429586076e-02,-2.445047803782702533e-01
2.870000000000000329e-01,8.015855166347732319e-02,-2.689924352761958182e-01
2.880000000000000338e-01,9.707593288416829780e-02,-2.513977662345165953e-01
2.889999999999999791e-01,8.688504605586375162e-02,-2.666650787775355913e-01
2.899999999999999800e-01,7.305515931235087579e-02,-2.469738262410186846e-01
2.909999999999999809e-01,7.330355023046918050e-02,-2.773036773342091310e-01
2.919999999999999818e-01,8.817831603514551808e-02,-2.672951911824004156e-01
2.929999999999999827e-01,8.057290047610823902e-02,-2.630615540279501174e-01
2.939999999999999836e-01,9.449237262907753121e-02,-2.711029934485523207e-01
2.949999999999999845e-01,1.000345474857710915e-01,-2.348943821006867494e-01
2.959999999999999853e-01,7.611473780699014313e-02,-2.443417318762081680e-01
2.969999999999999862e-01,7.114215547584336330e-02,-2.472783764532755224e-01
2.979999999999999871e-01,1.119024032796722967e-01,-2.662989217258333041e-01
2.989999999999999880e-01,1.120709748303658909e-01,-2.611260500799552076e-01
2.999999999999999889e-01,1.051579096757639248e-01,-2.701103430624135493e-01
3.009999999999999898e-01,6.697194995377708793e-02,-2.923986394634771613e-01
3.019999999999999907e-01,5.260665784688332847e-02,-2.603026534387024582e-01
3.029999999999999916e-01,8.495484914848758229e-02,-2.562294810300393966e-01
3.039999999999999925e-01,9.145545116872132174e-02,-2.741571341656863781e-01
3.049999999999999933e-01,9.560912806476153103e-02,-2.917785964082211247e-01
3.059999999999999942e-01,5.378198104841768606e-02,-2.628211651187816744e-01
3.069999999999999951e-01,7.400369651925725600e-02,-2.591108204666324188e-01
3.079999999999999960e-01,7.150641608818028572e-02,-2.807173756342502546e-01
3.089999999999999969e-01,9.451464954024262066e-02,-2.851598193664521830e-01
3.099999999999999978e-01,7.630096296945712564e-02,-2.859592937511727939e-01
3.109999999999999987e-01,9.430387178773089185e-02,-2.957893269741505016e-01
3.119999999999999996e-01,8.973940157559484598e-02,-2.850947194467836066e-01
3.130000000000000004e-01,8.159274559732287990e-02,-2.677129384242431520e-01
3.140000000000000013e-01,8.513880599963259688e-02,-2.872587464805241853e-01
3.150000000000000022e-01,8.304209062553442877e-02,-2.777900687769289667e-01
3.160000000000000031e-01,8.826724181444024764e-02,-2.563862190832677523e-01
3.170000000000000040e-01,6.395116020116529965e-02,-2.965554458197394716e-01
3.180000000000000049e-01,7.493536802600704594e-02,-2.803748725173129674e-01
3.190000000000000058e-01,8.112661659757648691e-02,-2.704699256884739444e-01
3.200000000000000067e-01,9.286936212284940817e-02,-2.650649356931997769e-01
3.210000000000000075e-01,9.151413138394505487e-02,-2.968517122208690906e-01
3.220000000000000084e-01,7.373732972400869057e-02,-3.112854282436403608e-01
3.230000000000000093e-01,7.053355668720676097e-02,-3.042971649213891960e-01
3.240000000000000102e-01,9.173059417793553993e-02,-3.005652126102527077e-01
3.250000000000000111e-01,8.549794931952345300e-02,-2.878435289363326377e-01
3.260000000000000120e-01,1.047031169667954897e-01,-2.880991486891918973e-01
3.270000000000000129e-01,7.191000078168238718e-02,-3.040442514599550616e-01
3.280000000000000138e-01,7.786021525134687038e-02,-2.694860252868246930e-01
3.290000000000000147e-01,8.807244722276186266e-02,-2.679984875800707766e-01
3.300000000000000155e-01,8.903680555229147309e-02,-3.093393289947389824e-01
3.310000000000000164e-01,9.013757709093531134e-02,-3.314281594647985885e-01
3.320000000000000173e-01,8.880782748994918430e-02,-2.881808538932319474e-01
3.330000000000000182e-01,8.572142614235928049e-02,-2.814398913791676393e-01
3.340000000000000191e-01,6.745441652150560574e-02,-2.921014376398695100e-01
3.350000000000000200e-01,8.029930700648496567e-02,-2.899077129454287749e-01
3.360000000000000209e-01,9.182794891580410568e-02,-3.276057395975006115e-01
3.370000000000000218e-01,7.471545850824679036e-02,-2.985940350788642283e-01
