Time,Position
3.089999999999999969e-01,2.945640593919584063e-02,7.015901064285028077e-02
3.099999999999999978e-01,3.000584905214745760e-02,7.206855900208554433e-02
3.109999999999999987e-01,2.673901718781117320e-02,6.525663011269230984e-02
3.119999999999999996e-01,2.682347749125491010e-02,6.502613067290935467e-02
3.130000000000000004e-01,3.426290320998148092e-02,7.519843581270096999e-02
3.140000000000000013e-01,3.182185395789959709e-02,6.480730628621077238e-02
3.150000000000000022e-01,3.086012054629061127e-02,6.965409461631566490e-02
3.160000000000000031e-01,3.243960107010081945e-02,6.325736588384470171e-02
3.170000000000000040e-01,3.002950235391425512e-02,6.423537797138655081e-02
3.180000000000000049e-01,3.672315386643866530e-02,6.890000551238184556e-02
3.190000000000000058e-01,3.319366009022968467e-02,6.922610330997799877e-02
3.200000000000000067e-01,3.121089757088659628e-02,6.287233928321511733e-02
3.210000000000000075e-01,2.547068473713430536e-02,6.319287409822194057e-02
3.220000000000000084e-01,3.764359224455895991e-02,6.601956009876781828e-02
3.230000000000000093e-01,4.095267250083261396e-02,6.763258515999120979e-02
3.240000000000000102e-01,2.940892715268607349e-02,6.019129827671412108e-02
3.250000000000000111e-01,1.885701874196946126e-02,5.953158561817194216e-02
3.260000000000000120e-01,3.669475889910142619e-02,5.518584788704990196e-02
3.270000000000000129e-01,3.867579549838986303e-02,6.030476649676241863e-02
3.280000000000000138e-01,2.889771232874160933e-02,7.170790891488568186e-02
3.290000000000000147e-01,3.006766348341726250e-02,6.160765843533391045e-02
3.300000000000000155e-01,3.495989571478715086e-02,5.386863379005764341e-02
3.310000000000000164e-01,3.386910625785787693e-02,6.617799712027962189e-02
3.320000000000000173e-01,2.366616641650087088e-02,6.591346164797498575e-02
3.330000000000000182e-01,3.336961153317066081e-02,6.065903013012789724e-02
3.340000000000000191e-01,3.855889420077093788e-02,5.323382917076310838e-02
3.350000000000000200e-01,3.655774218029864825e-02,5.235815971895186466e-02
3.360000000000000209e-01,3.583585740243822731e-02,6.716647461438172984e-02
3.370000000000000218e-01,2.829127030729888456e-02,6.114328697067622498e-02
3.380000000000000226e-01,3.406850391670764033e-02,6.362621727724933340e-02
3.390000000000000235e-01,3.843731339951959869e-02,5.153550664375521756e-02
3.400000000000000244e-01,3.591639083252690795e-02,5.686289464399405663e-02
3.410000000000000253e-01,2.898209808829210407e-02,5.047513238303097394e-02
3.420000000000000262e-01,3.349911966260604723e-02,6.185529526753258400e-02
3.430000000000000271e-01,3.093484779224413977e-02,5.444138372610526910e-02
3.440000000000000280e-01,2.755961426107458173e-02,5.067514965851917241e-02
3.450000000000000289e-01,2.939913966680557378e-02,5.106695657302808000e-02
3.460000000000000298e-01,3.571329996766852560e-02,6.048213194609564775e-02
3.470000000000000306e-01,3.685273185994456663e-02,5.832736209790443521e-02
3.480000000000000315e-01,4.005028513991421013e-02,4.812614079079212404e-02
3.490000000000000324e-01,2.851220229143966792e-02,5.383315620266287266e-02
3.500000000000000333e-01,2.726619016640468782e-02,4.793711034755281791e-02
3.510000000000000342e-01,3.464864400682365203e-02,5.980566101449678179e-02
3.519999999999999796e-01,3.728460373205359085e-02,5.273522200867759163e-02
3.529999999999999805e-01,2.792687679356808950e-02,5.623098037587319353e-02
3.539999999999999813e-01,3.495154597533663143e-02,5.526870435498729833e-02
3.549999999999999822e-01,3.617306256040218188e-02,5.074815619203384975e-02
3.559999999999999831e-01,3.179614227705086782e-02,5.563552877946063152e-02
3.569999999999999840e-01,3.215705420433769696e-02,5.424167913016408188e-02
3.579999999999999849e-01,3.822712790414664608e-02,4.910534352895794263e-02
3.589999999999999858e-01,4.302946662400543298e-02,4.206129031736166590e-02
3.599999999999999867e-01,3.123162590259269400e-02,4.808489760160495480e-02
3.609999999999999876e-01,3.246046940474149600e-02,4.219540368511799644e-02
3.619999999999999885e-01,3.875539538365149750e-02,4.850501258413066757e-02
3.629999999999999893e-01,4.495250132417873828e-02,4.439692021288876161e-02
3.639999999999999902e-01,2.507984901462142341e-02,4.564469851480132401e-02
3.649999999999999911e-01,3.093187792162594568e-02,4.450262806762210477e-02
3.659999999999999920e-01,3.917616782952242083e-02,4.250042429571686958e-02
3.669999999999999929e-01,4.122884611998019200e-02,4.879961637045090311e-02
3.679999999999999938e-01,3.198692217804844501e-02,4.296139665943369407e-02
3.689999999999999947e-01,3.102338538798466577e-02,3.875430577135361571e-02
3.699999999999999956e-01,2.996721388454240062e-02,4.314283932870702915e-02
3.709999999999999964e-01,3.500833701143686583e-02,5.001568728733946784e-02
3.719999999999999973e-01,4.550120647485931397e-02,4.463376868890654020e-02
3.729999999999999982e-01,4.578471096980828159e-02,3.365610056130018124e-02
3.739999999999999991e-01,3.568894538797617866e-02,3.663676008764323727e-02
3.750000000000000000e-01,2.797687580703183546e-02,4.811112251226012937e-02
3.760000000000000009e-01,3.373529796617059928e-02,4.134199380507225241e-02
3.770000000000000018e-01,3.372924908995216658e-02,4.026066958903881665e-02
